key_osm	value_osm	tag_id	tag_ja
operator	Ministerio de Salud	2010491482	MINISTERIOデサルー演算子
operator	Ministry of Defence	2010491484	国防省のオペレータ
roof:shape	more than 4 faces	2010460011	以上の4面の屋根：形状
roof:shape	More than 4 faces	2010460011	以上の4面の屋根：形状
type	National Asphalted Road	2010250091	国立アスファルト道路種別
denomination	neo-pentecostal	2011340029	ネオペンテコステ派の宗派
operator	Nordrhein-Westfalen	2010491649	ノルトラインヴェストファーレン演算子
operator	ÖBB-Produktion GmbH	2010491694	ÖBB-PRODUKTION GmbH社のオペレータ
hgv	official	2011310007	公式の重量物運搬車両
operator	Orange County Public Schools	2010491745	オレンジ郡公立学校
operator	Ottawa Catholic School Board	2010491766	オタワカトリック教育委員会
operator	OV Regio IJsselmond	2010491769	OVレジオIJsselmond演算子
operator	Patagonia Argentina	2010491797	パタゴニアアルゼンチン演算子
operator	Petroleos Mexicanos	2010491821	石油会社Mexicanos演算子
operator	Philippine National Railways	2010491831	フィリピン国鉄
species	phoenix dactyliferal	2010970294	フェニックスdactyliferal種
species	platanus × hispanica	2010970335	hispanica種×プラタナス
species	Platanus × hispanica	2010970335	プラタナスはhispanica種×
species	Platanus x hispanica	2010970346	プラタナスのx hispanica種
species	Platanus X hispanica	2010970346	プラタナスXのhispanica種
species	POPULUS X CANADENSIS	2010970367	POPULUS Xカナ​​デンシス種
species	Populus x canadensis	2010970367	ポプラのxカナデンシス種
building:condition	preserved	2012050008	保存建物：条件
operator	Radverkehrsnetz NRW	2010491942	Radverkehrsnetz NRW演算子
operator	Redhawk Golf Course	2010491966	レッドホークゴルフコースのオペレーター
material	reinforced_concrete	2011410034	reinforced_concrete材料
building:condition	renovated	2012050009	改装された建物：条件
operator	Rettungskette Forst	2010492001	Rettungsketteフォースト演算子
operator	Rijn- en Veenstreek	2010492020	Rijn-エンVeenstreek演算子
species	Robinia pseudoacacia	2010970452	ニセアカシア種
species	robinia pseudoacacia	2010970452	ニセアカシア種
operator	SAD Dunajská Streda	2010492076	SADドゥナイスカー・ストレダ演算子
species	Salix alba 'Tristis'	2010970460	サリックス・アルバ「Tristis」種
operator	Samtgemeinde Bevern	2010492104	Samtgemeindeベーヴェルン演算子
operator	Saorgus Energy Ltd.	2010492116	Saorgusエナジー（株）演算子
operator	札幌市消防局	2010492117	札幌市消防局
operator	Sauerland-Tourismus	2010492125	ザウアーラント-観光局オペレーター
operator	Schwyzer Wanderwege	2010492139	Schwyzer Wanderwege演算子
building:roof	semi-permanent	2011720016	半恒久的な建物：屋根
species	Sequoia sempervirens	2010970475	セコイアは、種をsempervirens
operator	Sharyland Utilities	2010492165	Sharylandユーティリティオペレータ
operator	新京成電鉄	2010492173	新京成電鉄
species	Sorbus x thuringiaca	2010970490	ナナカマド属はthuringiaca種xは
operator	South African National Parks	2010492227	南アフリカ国立公園
operator	Sparda-Bank West eG	2010492240	Sparda銀行西例えばオペレータ
operator	Sparkasse Bielefeld	2010492244	SPARKASSEビーレフェルトオペレータ
operator	Sparkasse Göttingen	2010492247	SPARKASSEゲッティンゲン演算子
operator	Sparkasse Karlsruhe	2010492250	SPARKASSEカールスルーエ演算子
operator	Spectrum Mobil GmbH	2010492258	スペクトラムモービル社のオペレータ
traffic_calming	speed_camera	2011580010	speed_cameraのtraffic_calming
operator	Stadtbus Winterthur	2010492277	Stadtbusヴィンタートゥール演算子
operator	Stadtverkehr Lübeck	2010492280	Stadtverkehrリューベック演算子
operator	Stadtwerke Augsburg	2010492283	Stadtwerkeアウグスブルク演算子
operator	Stadtwerke Biberach	2010492285	Stadtwerkeビーベラッハ演算子
operator	Stadtwerke Elmshorn	2010492292	Stadtwerkeエルムスホルン演算子
operator	Stadtwerke Kevelaer	2010492301	Stadtwerkeケヴェラエル演算子
operator	Stadtwerke Konstanz	2010492303	Stadtwerkeコンスタンツ演算子
operator	Stadtwerke Landshut	2010492304	Stadtwerkeランツフート演算子
operator	Stadtwerke Solingen	2010492325	Stadtwerkeゾーリンゲン演算子
operator	Stadtwerke Tübingen	2010492330	Stadtwerkeテュービンゲン演算子
operator	Stichting Wandelnet	2010492363	Stichting Wandelnet演算子
operator	Suomen Automatia Oy	2010492385	Suomen Automatiaオイ演算子
operator	Szabolcs Volán Zrt.	2010492408	サボルチVOLAN ZRT。オペレーター
traffic_calming	table;choker	2011580012	テーブル;チョーカーtraffic_calming
operator	Technische Universität Ilmenau	2010492439	イルメナウ工科大学
species	Tectona grandis L.f.	2010970504	TectonaはL.f.グランディス種
tower:type	telecommunication	2011930036	電気通信塔：タイプ
design	three-level;one-level	2011250027	3レベル; 1レベルの設計
species	To Be Accrued (Tree)	2010970538	（木）種未収されるように
operator	Translink Ulsterbus	2010492552	トランスリンクUlsterbusオペレータ
operator	شركة النقل بتونس	2010492557	チュニジア交通
operator	Transports de l'agglomération de Montpellier	2010492562	モンペリエ交通
building:part	transportation	2010930034	交通機関の建物：一部
operator	Tranvías del Ferrol	2010492566	Tranvíasデルフェロール演算子
operator	Tshwane Electricity	2010492585	Tshwane電気事業者
species	Ulmus Lutece Nanguen	2010970550	ニレリュテスNanguen種
crossing	uncontrolled;island	2010470018	制御されていない、島の交差点
crossing	uncontrolled;marked	2010470019	制御されていない;マーク交差点
operator	Universitätsklinik Freiburg	2010492632	フライブルク大学病院
operator	University of North Carolina	2010492657	ノースカロライナ大学
species	Unplantable Tree Pit	2010970561	Unplantable樹種ピット
operator	U.S. Bureau of Land Management	2010492684	米国土地管理局
operator	US Bureau of Land Management	2010492684	米国土地管理局
operator	United States Fish and Wildlife Service	2010492686	米国魚類野生生物局
operator	US Fish and Wildlife Service	2010492686	米国魚類野生生物局
type	Village_Communa Capital	2010250195	Village_Communa資本タイプ
operator	Voyages Emile Weber	2010492766	航海エミール・ウェーバー演算子
operator	Waitrose & Partners	2010492774	ウェイトローズ＆パートナーズ演算子
species	Washingtonia robusta	2010970565	ワシントンヤシモドキ種
operator	WeGo Public Transit	2010492796	WEGO公共交通事業者
operator	Windward Yacht Yard	2010492833	ウィンドワードヨットヤード演算子
operator	York Region Transit	2010492890	ニューヨーク地域の交通事業者
species	Zelkova carpinifolia	2010970569	ケヤキのcarpinifolia種
operator	逗子市消防本部	2010492947	逗子市消防本部
historic	abandoned	2011080001	放棄された歴史的な建物
operator	Agglo Hérault Méditerranée	2010490027	Agglo Herault Mediterranean
operator	尼崎北郵便局	2010490067	尼崎北郵便局
operator	Arriva (in Herts and Essex)	2010490117	Arriva (in Herts and Essex)
sport	basketball;volleyball	2010680020	バスケットボール、バレーボールスポーツ
operator	BC Transmission Corporation	2010490267	BC Transmission Corporation
building:colour	beige clair	2011880004	ベージュクレアビル：色
operator	Bi-State Development Agency	2010490288	Bi-State Development Agency
species:en	Blackwood Acacia	2012480017	ブラックウッドアカシア種：アン
operator	Blue Mountains City Council	2010490314	Blue Mountains City Council
operator	Bluefield Solar Income Fund	2010490315	Bluefield Solar Income Fund
operator	Bordeaux Métropole	2010490326	ボルドー・メトロポール演算子
operator	Borkumer Kleinbahn	2010490328	Borkumer Kleinbahn演算子
operator	Brisbane Transport	2010490352	ブリスベン搬送オペレータ
operator	Burlington Transit	2010490371	バーリントントランジット演算子
operator	CAI Porretta Terme	2010490385	CAIポッレッタテルメ演算子
species	Catalpa bignoniodes	2010970058	キササゲ属のbignoniodes種
species	Catalpa bignonoides	2010970060	キササゲ属のbignonoides種
species	Celtis occidentalis	2010970066	Celtisのoccidentalisの種
species	CELTIS OCCIDENTALIS	2010970066	CELTIS occidentalisの種
operator	CenterPoint Energy	2010490439	中心点エネルギーオペレーター
operator	Centro Paula Souza	2010490445	セントロポーラソウザ演算子
species	Cerasus × yedoensis	2010970070	yedoensis種×Cerasus
species	Cerasus × yedoensis	2010970070	yedoensis種×Cerasus
historic	Chesapeake and Ohio Railway	2011080006	チェサピークアンドオハイオ鉄道
operator	中国石化 Sinopec	2010490467	中国石油化工
traffic_calming	choker;hump	2011580005	チョーカー、こぶtraffic_calming
species	Cinnamomum camphora	2010970076	クスノキの種
operator	City Parking Group	2010490492	市駐車場、グループ演算子
building:material	clapboard	2011050015	下見板張りの建物：材料
generator:method	combustion	2011650001	燃焼発電：メソッド
brand	ธนาคารไทยพาณิชย์	2011920097	タイ商業銀行
brand:th	ธนาคารไทยพาณิชย์	2011920097	タイ商業銀行
building:material	composite	2011050017	複合建材
operator	Concello da Coruña	2010490523	Concelloダ・コルーニャ演算子
denomination	congregational	2011340009	会衆宗派
species	Crataegus laevigata	2010970097	クラテグスlaevigata種
species	Crataegus lavalleii	2010970098	クラテグスlavalleii種
species	Crataegus oxycantha	2010970102	クラテグスoxycantha種
operator	CSX Transportation	2010490563	CSX交通事業者
species	Cupressus arizonica	2010970112	イトスギのarizonica種
species	Davidia involucrata	2010970116	ハンカチノキ種
operator	DB Regio Bus Mitte	2010490594	DBレジオバスミッテオペレータ
operator	DB Station&Service	2010490603	DBステーション＆サービス事業者
maxspeed:type	default:urban	2011870031	デフォルト：都市maxspeed：タイプ
access	delivery;destination	2010220014	配達;先アクセス
operator	Derby City Council	2010490613	ダービー市議会演算子
operator	Dirk Rossmann GmbH	2010490641	ダーク・ロスマン社のオペレータ
public_transport	dispatcher	2010780002	ディスパッチャpublic_transport
created_by	dkt_GNS-import-1	2010890004	dkt_GNSインポート-1 CREATED_BY
operator	Dubai Islamic Bank	2010490665	ドバイイスラム銀行演算子
operator	Duin Horst & Weide	2010490669	Duinのホルスト＆ウェイド演算子
operator	East Penn Railroad	2010490693	東ペン鉄道事業者
operator	Easton Town Center	2010490694	イーストンタウンセンターのオペレータ
operator	Екатеринбургский муниципальный банк	2010490713	エカテリンブルグ市の銀行
operator	Enel Distribuzione	2010490733	エネル・ディストリ演算子
operator	Energie Steiermark	2010490743	ENERGIEシュタイアーマルク演算子
operator	Energiequelle GmbH	2010490747	Energiequelle社のオペレータ
operator	Environment Agency	2010490759	環境庁演算子
species	Eriobotrya japonica	2010970129	ビワの種
species	Eucalyptus globulus	2010970135	ユーカリグロ種
species	Eucalyptus nicholii	2010970142	ユーカリnicholii種
species	Eucalyptus scoparia	2010970144	ユーカリスコパリア種
species	Eucalyptus willisii	2010970149	ユーカリwillisii種
operator	Euronet Sp. z o.o.	2010490784	Euronet Spの。 Z o.o.オペレーター
operator	Universidade Federal do Ceará	2010490810	セアラー国立大学
species	Fraxinus excelsior 'Jaspidea'	2010970168	セイヨウトネリコJaspidea
building:usage:pl	Fundament	2011950003	た基盤の構築：使用方法：PL
maxspeed:type	GB:nsl:single	2011870041	GB：NSL：シングルmaxspeed：タイプ
operator	Genova Car Sharing	2010490884	ジェノバカーシェアリング事業者
generator:source	geothermal	2011390010	地熱発電：ソース
operator	Guardia di Finanza	2010490944	ラガーディアディFinanza演算子
species	Gymnocladus dioicus	2010970183	Gymnocladusのdioicus種
operator	Habib Bank Limited	2010490950	ハビブ・バンク・リミテッドオペレータ
operator	Harzer Wandernadel	2010490982	ハルツWandernadel演算子
operator	Studentenwerk Heidelberg	2010490985	ハイデルベルクの学生サービス
